"BestMatchID"	"File_Name"	"BestMatchScore"	"OrigMetaID"	"Cluster"	"CellType"	"fov"	"Slide_celltype_fov"
"T6_b_g1_Stroma_15"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g1_Stroma_15"	"T6_b_g1"	"Stroma"	"T6_b_15"	"T6_b_Stroma_T6_b_15"
"T6_b_g1_Stroma_16"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g1_Stroma_16"	"T6_b_g1"	"Stroma"	"T6_b_16"	"T6_b_Stroma_T6_b_16"
"T6_b_g2_Macrophage_1"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_1"	"T6_b_g2"	"Macrophage"	"T6_b_1"	"T6_b_Macrophage_T6_b_1"
"T6_b_g2_Macrophage_2"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_2"	"T6_b_g2"	"Macrophage"	"T6_b_2"	"T6_b_Macrophage_T6_b_2"
"T6_b_g2_Macrophage_3"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_3"	"T6_b_g2"	"Macrophage"	"T6_b_3"	"T6_b_Macrophage_T6_b_3"
"T6_b_g2_Macrophage_4"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_4"	"T6_b_g2"	"Macrophage"	"T6_b_4"	"T6_b_Macrophage_T6_b_4"
"T6_b_g2_Macrophage_5"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_5"	"T6_b_g2"	"Macrophage"	"T6_b_5"	"T6_b_Macrophage_T6_b_5"
"T6_b_g2_Macrophage_6"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_6"	"T6_b_g2"	"Macrophage"	"T6_b_6"	"T6_b_Macrophage_T6_b_6"
"T6_b_g2_Macrophage_7"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_7"	"T6_b_g2"	"Macrophage"	"T6_b_7"	"T6_b_Macrophage_T6_b_7"
"T6_b_g2_Macrophage_8"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_8"	"T6_b_g2"	"Macrophage"	"T6_b_8"	"T6_b_Macrophage_T6_b_8"
"T6_b_g2_Macrophage_9"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_9"	"T6_b_g2"	"Macrophage"	"T6_b_9"	"T6_b_Macrophage_T6_b_9"
"T6_b_g2_Macrophage_10"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_10"	"T6_b_g2"	"Macrophage"	"T6_b_10"	"T6_b_Macrophage_T6_b_10"
"T6_b_g2_Macrophage_11"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_11"	"T6_b_g2"	"Macrophage"	"T6_b_11"	"T6_b_Macrophage_T6_b_11"
"T6_b_g2_Macrophage_12"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_12"	"T6_b_g2"	"Macrophage"	"T6_b_12"	"T6_b_Macrophage_T6_b_12"
"T6_b_g2_Macrophage_13"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_13"	"T6_b_g2"	"Macrophage"	"T6_b_13"	"T6_b_Macrophage_T6_b_13"
"T6_b_g2_Macrophage_14"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_14"	"T6_b_g2"	"Macrophage"	"T6_b_14"	"T6_b_Macrophage_T6_b_14"
"T6_b_g2_Macrophage_15"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_15"	"T6_b_g2"	"Macrophage"	"T6_b_15"	"T6_b_Macrophage_T6_b_15"
"T6_b_g2_Macrophage_16"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g2_Macrophage_16"	"T6_b_g2"	"Macrophage"	"T6_b_16"	"T6_b_Macrophage_T6_b_16"
"T6_b_g3_Stroma_1"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_1"	"T6_b_g3"	"Stroma"	"T6_b_1"	"T6_b_Stroma_T6_b_1"
"T6_b_g3_Stroma_2"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_2"	"T6_b_g3"	"Stroma"	"T6_b_2"	"T6_b_Stroma_T6_b_2"
"T6_b_g3_Stroma_3"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_3"	"T6_b_g3"	"Stroma"	"T6_b_3"	"T6_b_Stroma_T6_b_3"
"T6_b_g3_Stroma_4"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_4"	"T6_b_g3"	"Stroma"	"T6_b_4"	"T6_b_Stroma_T6_b_4"
"T6_b_g3_Stroma_5"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_5"	"T6_b_g3"	"Stroma"	"T6_b_5"	"T6_b_Stroma_T6_b_5"
"T6_b_g3_Stroma_6"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_6"	"T6_b_g3"	"Stroma"	"T6_b_6"	"T6_b_Stroma_T6_b_6"
"T6_b_g3_Stroma_7"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_7"	"T6_b_g3"	"Stroma"	"T6_b_7"	"T6_b_Stroma_T6_b_7"
"T6_b_g3_Stroma_8"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_8"	"T6_b_g3"	"Stroma"	"T6_b_8"	"T6_b_Stroma_T6_b_8"
"T6_b_g3_Stroma_9"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_9"	"T6_b_g3"	"Stroma"	"T6_b_9"	"T6_b_Stroma_T6_b_9"
"T6_b_g3_Stroma_10"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_10"	"T6_b_g3"	"Stroma"	"T6_b_10"	"T6_b_Stroma_T6_b_10"
"T6_b_g3_Stroma_11"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_11"	"T6_b_g3"	"Stroma"	"T6_b_11"	"T6_b_Stroma_T6_b_11"
"T6_b_g3_Stroma_12"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_12"	"T6_b_g3"	"Stroma"	"T6_b_12"	"T6_b_Stroma_T6_b_12"
"T6_b_g3_Stroma_13"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_13"	"T6_b_g3"	"Stroma"	"T6_b_13"	"T6_b_Stroma_T6_b_13"
"T6_b_g3_Stroma_14"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_14"	"T6_b_g3"	"Stroma"	"T6_b_14"	"T6_b_Stroma_T6_b_14"
"T6_b_g3_Stroma_15"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_15"	"T6_b_g3"	"Stroma"	"T6_b_15"	"T6_b_Stroma_T6_b_15"
"T6_b_g3_Stroma_16"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g3_Stroma_16"	"T6_b_g3"	"Stroma"	"T6_b_16"	"T6_b_Stroma_T6_b_16"
"T6_b_g4_Tcell_1"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_1"	"T6_b_g4"	"Tcell"	"T6_b_1"	"T6_b_Tcell_T6_b_1"
"T6_b_g4_Tcell_2"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_2"	"T6_b_g4"	"Tcell"	"T6_b_2"	"T6_b_Tcell_T6_b_2"
"T6_b_g4_Tcell_3"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_3"	"T6_b_g4"	"Tcell"	"T6_b_3"	"T6_b_Tcell_T6_b_3"
"T6_b_g4_Tcell_4"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_4"	"T6_b_g4"	"Tcell"	"T6_b_4"	"T6_b_Tcell_T6_b_4"
"T6_b_g4_Tcell_5"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_5"	"T6_b_g4"	"Tcell"	"T6_b_5"	"T6_b_Tcell_T6_b_5"
"T6_b_g4_Tcell_6"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_6"	"T6_b_g4"	"Tcell"	"T6_b_6"	"T6_b_Tcell_T6_b_6"
"T6_b_g4_Tcell_7"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_7"	"T6_b_g4"	"Tcell"	"T6_b_7"	"T6_b_Tcell_T6_b_7"
"T6_b_g4_Tcell_8"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_8"	"T6_b_g4"	"Tcell"	"T6_b_8"	"T6_b_Tcell_T6_b_8"
"T6_b_g4_Tcell_9"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_9"	"T6_b_g4"	"Tcell"	"T6_b_9"	"T6_b_Tcell_T6_b_9"
"T6_b_g4_Tcell_10"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_10"	"T6_b_g4"	"Tcell"	"T6_b_10"	"T6_b_Tcell_T6_b_10"
"T6_b_g4_Tcell_11"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_11"	"T6_b_g4"	"Tcell"	"T6_b_11"	"T6_b_Tcell_T6_b_11"
"T6_b_g4_Tcell_12"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_12"	"T6_b_g4"	"Tcell"	"T6_b_12"	"T6_b_Tcell_T6_b_12"
"T6_b_g4_Tcell_13"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_13"	"T6_b_g4"	"Tcell"	"T6_b_13"	"T6_b_Tcell_T6_b_13"
"T6_b_g4_Tcell_14"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_14"	"T6_b_g4"	"Tcell"	"T6_b_14"	"T6_b_Tcell_T6_b_14"
"T6_b_g4_Tcell_15"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_15"	"T6_b_g4"	"Tcell"	"T6_b_15"	"T6_b_Tcell_T6_b_15"
"T6_b_g4_Tcell_16"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g4_Tcell_16"	"T6_b_g4"	"Tcell"	"T6_b_16"	"T6_b_Tcell_T6_b_16"
"T6_b_g5_Bcell_1"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_1"	"T6_b_g5"	"Bcell"	"T6_b_1"	"T6_b_Bcell_T6_b_1"
"T6_b_g5_Bcell_2"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_2"	"T6_b_g5"	"Bcell"	"T6_b_2"	"T6_b_Bcell_T6_b_2"
"T6_b_g5_Bcell_3"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_3"	"T6_b_g5"	"Bcell"	"T6_b_3"	"T6_b_Bcell_T6_b_3"
"T6_b_g5_Bcell_4"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_4"	"T6_b_g5"	"Bcell"	"T6_b_4"	"T6_b_Bcell_T6_b_4"
"T6_b_g5_Bcell_5"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_5"	"T6_b_g5"	"Bcell"	"T6_b_5"	"T6_b_Bcell_T6_b_5"
"T6_b_g5_Bcell_6"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_6"	"T6_b_g5"	"Bcell"	"T6_b_6"	"T6_b_Bcell_T6_b_6"
"T6_b_g5_Bcell_7"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_7"	"T6_b_g5"	"Bcell"	"T6_b_7"	"T6_b_Bcell_T6_b_7"
"T6_b_g5_Bcell_8"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_8"	"T6_b_g5"	"Bcell"	"T6_b_8"	"T6_b_Bcell_T6_b_8"
"T6_b_g5_Bcell_9"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_9"	"T6_b_g5"	"Bcell"	"T6_b_9"	"T6_b_Bcell_T6_b_9"
"T6_b_g5_Bcell_10"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_10"	"T6_b_g5"	"Bcell"	"T6_b_10"	"T6_b_Bcell_T6_b_10"
"T6_b_g5_Bcell_11"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_11"	"T6_b_g5"	"Bcell"	"T6_b_11"	"T6_b_Bcell_T6_b_11"
"T6_b_g5_Bcell_12"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_12"	"T6_b_g5"	"Bcell"	"T6_b_12"	"T6_b_Bcell_T6_b_12"
"T6_b_g5_Bcell_13"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_13"	"T6_b_g5"	"Bcell"	"T6_b_13"	"T6_b_Bcell_T6_b_13"
"T6_b_g5_Bcell_14"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_14"	"T6_b_g5"	"Bcell"	"T6_b_14"	"T6_b_Bcell_T6_b_14"
"T6_b_g5_Bcell_15"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_15"	"T6_b_g5"	"Bcell"	"T6_b_15"	"T6_b_Bcell_T6_b_15"
"T6_b_g5_Bcell_16"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g5_Bcell_16"	"T6_b_g5"	"Bcell"	"T6_b_16"	"T6_b_Bcell_T6_b_16"
"T6_b_g6_Stroma_1"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_1"	"T6_b_g6"	"Stroma"	"T6_b_1"	"T6_b_Stroma_T6_b_1"
"T6_b_g6_Stroma_2"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_2"	"T6_b_g6"	"Stroma"	"T6_b_2"	"T6_b_Stroma_T6_b_2"
"T6_b_g6_Stroma_3"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_3"	"T6_b_g6"	"Stroma"	"T6_b_3"	"T6_b_Stroma_T6_b_3"
"T6_b_g6_Stroma_4"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_4"	"T6_b_g6"	"Stroma"	"T6_b_4"	"T6_b_Stroma_T6_b_4"
"T6_b_g6_Stroma_5"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_5"	"T6_b_g6"	"Stroma"	"T6_b_5"	"T6_b_Stroma_T6_b_5"
"T6_b_g6_Stroma_6"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_6"	"T6_b_g6"	"Stroma"	"T6_b_6"	"T6_b_Stroma_T6_b_6"
"T6_b_g6_Stroma_7"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_7"	"T6_b_g6"	"Stroma"	"T6_b_7"	"T6_b_Stroma_T6_b_7"
"T6_b_g6_Stroma_8"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_8"	"T6_b_g6"	"Stroma"	"T6_b_8"	"T6_b_Stroma_T6_b_8"
"T6_b_g6_Stroma_9"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_9"	"T6_b_g6"	"Stroma"	"T6_b_9"	"T6_b_Stroma_T6_b_9"
"T6_b_g6_Stroma_10"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_10"	"T6_b_g6"	"Stroma"	"T6_b_10"	"T6_b_Stroma_T6_b_10"
"T6_b_g6_Stroma_11"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_11"	"T6_b_g6"	"Stroma"	"T6_b_11"	"T6_b_Stroma_T6_b_11"
"T6_b_g6_Stroma_12"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_12"	"T6_b_g6"	"Stroma"	"T6_b_12"	"T6_b_Stroma_T6_b_12"
"T6_b_g6_Stroma_13"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_13"	"T6_b_g6"	"Stroma"	"T6_b_13"	"T6_b_Stroma_T6_b_13"
"T6_b_g6_Stroma_14"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_14"	"T6_b_g6"	"Stroma"	"T6_b_14"	"T6_b_Stroma_T6_b_14"
"T6_b_g6_Stroma_15"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_15"	"T6_b_g6"	"Stroma"	"T6_b_15"	"T6_b_Stroma_T6_b_15"
"T6_b_g6_Stroma_16"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g6_Stroma_16"	"T6_b_g6"	"Stroma"	"T6_b_16"	"T6_b_Stroma_T6_b_16"
"T6_b_g7_Stroma_1"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_1"	"T6_b_g7"	"Stroma"	"T6_b_1"	"T6_b_Stroma_T6_b_1"
"T6_b_g7_Stroma_2"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_2"	"T6_b_g7"	"Stroma"	"T6_b_2"	"T6_b_Stroma_T6_b_2"
"T6_b_g7_Stroma_3"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_3"	"T6_b_g7"	"Stroma"	"T6_b_3"	"T6_b_Stroma_T6_b_3"
"T6_b_g7_Stroma_4"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_4"	"T6_b_g7"	"Stroma"	"T6_b_4"	"T6_b_Stroma_T6_b_4"
"T6_b_g7_Stroma_5"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_5"	"T6_b_g7"	"Stroma"	"T6_b_5"	"T6_b_Stroma_T6_b_5"
"T6_b_g7_Stroma_6"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_6"	"T6_b_g7"	"Stroma"	"T6_b_6"	"T6_b_Stroma_T6_b_6"
"T6_b_g7_Stroma_7"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_7"	"T6_b_g7"	"Stroma"	"T6_b_7"	"T6_b_Stroma_T6_b_7"
"T6_b_g7_Stroma_8"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_8"	"T6_b_g7"	"Stroma"	"T6_b_8"	"T6_b_Stroma_T6_b_8"
"T6_b_g7_Stroma_9"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_9"	"T6_b_g7"	"Stroma"	"T6_b_9"	"T6_b_Stroma_T6_b_9"
"T6_b_g7_Stroma_10"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_10"	"T6_b_g7"	"Stroma"	"T6_b_10"	"T6_b_Stroma_T6_b_10"
"T6_b_g7_Stroma_11"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_11"	"T6_b_g7"	"Stroma"	"T6_b_11"	"T6_b_Stroma_T6_b_11"
"T6_b_g7_Stroma_12"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_12"	"T6_b_g7"	"Stroma"	"T6_b_12"	"T6_b_Stroma_T6_b_12"
"T6_b_g7_Stroma_13"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_13"	"T6_b_g7"	"Stroma"	"T6_b_13"	"T6_b_Stroma_T6_b_13"
"T6_b_g7_Stroma_14"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_14"	"T6_b_g7"	"Stroma"	"T6_b_14"	"T6_b_Stroma_T6_b_14"
"T6_b_g7_Stroma_15"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_15"	"T6_b_g7"	"Stroma"	"T6_b_15"	"T6_b_Stroma_T6_b_15"
"T6_b_g7_Stroma_16"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g7_Stroma_16"	"T6_b_g7"	"Stroma"	"T6_b_16"	"T6_b_Stroma_T6_b_16"
"T6_b_g8_Bcell_1"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_1"	"T6_b_g8"	"Bcell"	"T6_b_1"	"T6_b_Bcell_T6_b_1"
"T6_b_g8_Bcell_2"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_2"	"T6_b_g8"	"Bcell"	"T6_b_2"	"T6_b_Bcell_T6_b_2"
"T6_b_g8_Bcell_3"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_3"	"T6_b_g8"	"Bcell"	"T6_b_3"	"T6_b_Bcell_T6_b_3"
"T6_b_g8_Bcell_4"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_4"	"T6_b_g8"	"Bcell"	"T6_b_4"	"T6_b_Bcell_T6_b_4"
"T6_b_g8_Bcell_5"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_5"	"T6_b_g8"	"Bcell"	"T6_b_5"	"T6_b_Bcell_T6_b_5"
"T6_b_g8_Bcell_6"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_6"	"T6_b_g8"	"Bcell"	"T6_b_6"	"T6_b_Bcell_T6_b_6"
"T6_b_g8_Bcell_7"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_7"	"T6_b_g8"	"Bcell"	"T6_b_7"	"T6_b_Bcell_T6_b_7"
"T6_b_g8_Bcell_8"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_8"	"T6_b_g8"	"Bcell"	"T6_b_8"	"T6_b_Bcell_T6_b_8"
"T6_b_g8_Bcell_9"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_9"	"T6_b_g8"	"Bcell"	"T6_b_9"	"T6_b_Bcell_T6_b_9"
"T6_b_g8_Bcell_10"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_10"	"T6_b_g8"	"Bcell"	"T6_b_10"	"T6_b_Bcell_T6_b_10"
"T6_b_g8_Bcell_11"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_11"	"T6_b_g8"	"Bcell"	"T6_b_11"	"T6_b_Bcell_T6_b_11"
"T6_b_g8_Bcell_12"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_12"	"T6_b_g8"	"Bcell"	"T6_b_12"	"T6_b_Bcell_T6_b_12"
"T6_b_g8_Bcell_13"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_13"	"T6_b_g8"	"Bcell"	"T6_b_13"	"T6_b_Bcell_T6_b_13"
"T6_b_g8_Bcell_14"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_14"	"T6_b_g8"	"Bcell"	"T6_b_14"	"T6_b_Bcell_T6_b_14"
"T6_b_g8_Bcell_15"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_15"	"T6_b_g8"	"Bcell"	"T6_b_15"	"T6_b_Bcell_T6_b_15"
"T6_b_g8_Bcell_16"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g8_Bcell_16"	"T6_b_g8"	"Bcell"	"T6_b_16"	"T6_b_Bcell_T6_b_16"
"T6_b_g9_Bcell_1"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g9_Bcell_1"	"T6_b_g9"	"Bcell"	"T6_b_1"	"T6_b_Bcell_T6_b_1"
"T6_b_g9_Bcell_2"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g9_Bcell_2"	"T6_b_g9"	"Bcell"	"T6_b_2"	"T6_b_Bcell_T6_b_2"
"T6_b_g9_Bcell_3"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g9_Bcell_3"	"T6_b_g9"	"Bcell"	"T6_b_3"	"T6_b_Bcell_T6_b_3"
"T6_b_g9_Bcell_4"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g9_Bcell_4"	"T6_b_g9"	"Bcell"	"T6_b_4"	"T6_b_Bcell_T6_b_4"
"T6_b_g9_Bcell_5"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g9_Bcell_5"	"T6_b_g9"	"Bcell"	"T6_b_5"	"T6_b_Bcell_T6_b_5"
"T6_b_g9_Bcell_6"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g9_Bcell_6"	"T6_b_g9"	"Bcell"	"T6_b_6"	"T6_b_Bcell_T6_b_6"
"T6_b_g9_Bcell_7"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g9_Bcell_7"	"T6_b_g9"	"Bcell"	"T6_b_7"	"T6_b_Bcell_T6_b_7"
"T6_b_g9_Bcell_8"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g9_Bcell_8"	"T6_b_g9"	"Bcell"	"T6_b_8"	"T6_b_Bcell_T6_b_8"
"T6_b_g9_Bcell_9"	"PDAC_PseudoBulk_Slide_T6_b_metatable.txt"	1	"T6_b_g9_Bcell_9"	"T6_b_g9"	"Bcell"	"T6_b_9"	"T6_b_Bcell_T6_b_9"
